customer_id,frequency,recency,T,monetary_value
15207,2.0,19.0,78.0,137.96
15208,5.0,60.0,60.0,174.024
15210,2.0,50.0,82.0,437.135
15211,1.0,44.0,52.0,511.34000000000003
15212,1.0,20.0,54.0,101.8
15213,1.0,2.0,47.0,15.15
15214,7.0,34.0,34.0,163.78714285714287
15215,5.0,81.0,87.0,405.192
15216,1.0,76.0,88.0,96.6
15218,19.0,96.0,97.0,583.1305263157894
15219,1.0,67.0,92.0,305.75
15220,5.0,33.0,40.0,292.57
15221,3.0,39.0,91.0,579.6166666666667
15222,10.0,58.0,103.0,311.43500000000006
15223,4.0,73.0,105.0,296.9375
15224,4.0,48.0,99.0,196.99
15227,7.0,85.0,90.0,307.77285714285716
15228,5.0,62.0,71.0,923.9720000000001
15232,1.0,4.0,20.0,301.7
15235,10.0,24.0,55.0,237.708
15237,3.0,32.0,32.0,157.79999999999998
15238,2.0,22.0,26.0,385.925
15239,1.0,10.0,11.0,318.8
15240,11.0,99.0,105.0,355.4736363636364
15241,10.0,84.0,93.0,275.452
15243,1.0,52.0,62.0,316.68
15244,2.0,86.0,95.0,315.78499999999997
15245,7.0,66.0,85.0,585.5114285714286
15246,2.0,45.0,79.0,257.075
15247,2.0,60.0,77.0,332.25
15248,2.0,17.0,76.0,335.51
15249,16.0,85.0,89.0,530.3175
15251,18.0,96.0,97.0,1080.8144444444445
15252,4.0,82.0,87.0,376.34250000000003
15253,5.0,82.0,84.0,328.726
15254,2.0,62.0,80.0,319.005
15255,7.0,96.0,105.0,492.2257142857143
15256,1.0,59.0,80.0,98.45
15257,1.0,19.0,59.0,317.15
15258,1.0,7.0,31.0,307.5
15259,2.0,24.0,97.0,439.915
15260,19.0,91.0,105.0,448.1147368421053
15261,3.0,43.0,62.0,213.22333333333336
15262,2.0,24.0,70.0,145.875
15264,1.0,67.0,76.0,393.74
15265,3.0,84.0,105.0,1017.1666666666666
15266,4.0,52.0,100.0,160.0525
15267,4.0,23.0,26.0,170.4
15268,1.0,18.0,86.0,414.30000000000007
15269,2.0,53.0,56.0,372.03
15270,11.0,101.0,103.0,728.1509090909091
15271,22.0,69.0,70.0,179.2059090909091
15272,5.0,87.0,95.0,319.172
15274,1.0,2.0,2.0,332.58000000000004
15276,2.0,53.0,62.0,120.675
15277,1.0,55.0,61.0,255.9
15278,1.0,15.0,95.0,238.44
15279,4.0,46.0,96.0,307.10249999999996
15280,2.0,57.0,81.0,132.31
15281,14.0,53.0,61.0,341.1392857142857
15283,2.0,18.0,74.0,24.375
15287,4.0,102.0,105.0,199.4575
15288,8.0,89.0,95.0,421.50375
15289,4.0,85.0,89.0,288.3675
15290,21.0,93.0,93.0,486.62666666666667
15291,34.0,102.0,105.0,383.58411764705886
15296,9.0,91.0,98.0,1012.5111111111112
15297,2.0,8.0,9.0,205.74
15298,21.0,104.0,104.0,417.0628571428571
15299,5.0,90.0,99.0,965.0020000000001
15301,13.0,57.0,64.0,491.29307692307697
15303,2.0,56.0,97.0,460.99
15304,8.0,52.0,60.0,86.8
15306,8.0,85.0,94.0,387.15250000000003
15309,3.0,18.0,105.0,174.73666666666668
15311,97.0,105.0,105.0,1164.4243298969072
15312,11.0,92.0,103.0,237.14
15314,2.0,33.0,61.0,173.88500000000002
15315,1.0,7.0,16.0,336.96
15321,6.0,86.0,96.0,1049.6783333333333
15322,1.0,56.0,68.0,679.68
15323,2.0,14.0,94.0,163.2
15325,6.0,79.0,94.0,230.99333333333334
15326,4.0,58.0,105.0,348.18
15329,10.0,98.0,103.0,264.047
15330,1.0,4.0,8.0,394.56
15331,1.0,16.0,87.0,402.32
15332,3.0,21.0,73.0,1062.1499999999999
15334,2.0,3.0,25.0,116.685
15339,5.0,86.0,95.0,337.12399999999997
15341,1.0,53.0,64.0,2020.52
15344,2.0,10.0,10.0,127.625
15346,1.0,14.0,61.0,252.42000000000002
15347,3.0,10.0,62.0,202.05000000000004
15349,1.0,5.0,27.0,107.7
15350,1.0,2.0,55.0,115.65
15351,8.0,60.0,62.0,344.7975
15353,6.0,69.0,105.0,420.455
15355,1.0,3.0,7.0,150.8
15356,12.0,56.0,60.0,253.4425
15358,29.0,104.0,104.0,551.0158620689655
15359,3.0,5.0,99.0,58.083333333333336
15361,3.0,26.0,77.0,205.89000000000001
15362,1.0,41.0,105.0,302.33
15363,1.0,17.0,70.0,326.0
15364,1.0,23.0,36.0,581.39
15365,6.0,93.0,96.0,705.335
15366,6.0,82.0,93.0,345.41499999999996
15367,8.0,96.0,104.0,536.96375
15368,1.0,53.0,56.0,446.94000000000005
15369,7.0,34.0,104.0,848.3285714285714
15370,7.0,52.0,58.0,340.86428571428576
15372,5.0,76.0,95.0,1116.964
15373,15.0,83.0,84.0,197.70266666666666
15374,1.0,71.0,89.0,168.0
15376,2.0,26.0,32.0,289.595
15377,2.0,5.0,59.0,453.725
15378,1.0,5.0,71.0,136.5
15379,7.0,33.0,57.0,529.0414285714286
15380,10.0,104.0,105.0,298.554
15381,4.0,53.0,83.0,385.2675
15382,9.0,103.0,105.0,1356.7055555555555
15384,3.0,60.0,84.0,583.7633333333333
15385,2.0,91.0,97.0,317.14
15389,4.0,73.0,97.0,469.75
15390,1.0,2.0,58.0,381.77000000000004
15392,6.0,61.0,61.0,420.035
15393,4.0,101.0,103.0,175.875
15394,9.0,102.0,103.0,554.3777777777777
15396,1.0,67.0,83.0,288.18
15398,1.0,9.0,11.0,710.6800000000001
15399,2.0,11.0,11.0,255.3
15400,7.0,67.0,80.0,158.32857142857142
15401,1.0,17.0,81.0,80.75
15402,5.0,63.0,84.0,249.212
15403,1.0,34.0,104.0,75.12
15405,1.0,55.0,82.0,349.1
15406,2.0,61.0,65.0,255.35500000000002
15407,3.0,38.0,43.0,293.91333333333336
15410,8.0,73.0,85.0,475.53000000000003
15411,3.0,22.0,26.0,397.51
15413,4.0,6.0,105.0,1557.1200000000001
15414,2.0,33.0,34.0,369.35
15416,5.0,87.0,96.0,836.758
15418,1.0,23.0,84.0,242.93
15420,5.0,43.0,105.0,129.178
15421,8.0,96.0,104.0,445.53625
15422,5.0,50.0,96.0,264.196
15423,2.0,84.0,89.0,56.67
15424,1.0,30.0,66.0,383.34000000000003
15425,3.0,38.0,95.0,392.80999999999995
15426,6.0,81.0,84.0,292.18
15427,1.0,2.0,7.0,1071.05
15428,3.0,101.0,103.0,192.76999999999998
15429,1.0,7.0,11.0,154.29000000000002
15430,1.0,8.0,75.0,118.0
15432,1.0,74.0,77.0,171.19
15433,1.0,8.0,38.0,160.66
15434,8.0,97.0,98.0,285.21375
15436,2.0,31.0,33.0,291.825
15437,1.0,54.0,91.0,200.16
15439,2.0,35.0,93.0,260.1
15440,2.0,22.0,30.0,128.94
15441,2.0,48.0,104.0,476.32000000000005
15443,12.0,92.0,92.0,392.95416666666665
15444,1.0,5.0,6.0,1075.36
15445,1.0,46.0,84.0,113.5
15446,2.0,50.0,104.0,136.66
15447,3.0,42.0,89.0,130.52666666666667
15448,1.0,52.0,96.0,494.64
15449,2.0,33.0,37.0,314.3
15451,1.0,23.0,85.0,122.1
15452,5.0,69.0,73.0,182.68200000000002
15453,6.0,27.0,27.0,196.23833333333334
15454,1.0,36.0,88.0,179.1
15456,8.0,64.0,104.0,235.01375
15458,1.0,54.0,57.0,161.64
15459,1.0,12.0,71.0,105.0
15461,1.0,24.0,90.0,219.7
15462,3.0,50.0,63.0,78.2
15465,30.0,101.0,104.0,388.7866666666667
15466,3.0,93.0,105.0,273.3333333333333
15467,2.0,21.0,22.0,118.22999999999999
15468,1.0,49.0,56.0,467.51
15469,2.0,55.0,62.0,269.275
15471,2.0,78.0,78.0,511.38
15473,3.0,61.0,63.0,590.4
15476,2.0,9.0,63.0,686.275
15478,2.0,76.0,82.0,699.96
15480,2.0,80.0,96.0,1387.03
15482,12.0,103.0,105.0,1171.0233333333333
15483,5.0,75.0,98.0,130.114
15484,5.0,105.0,105.0,792.52
15485,5.0,101.0,105.0,781.816
15488,3.0,70.0,83.0,131.31333333333333
15489,7.0,96.0,99.0,315.08714285714285
15491,4.0,20.0,33.0,519.41
15492,1.0,6.0,10.0,171.72
15493,7.0,89.0,93.0,527.38
15494,4.0,101.0,104.0,702.2475000000001
15497,8.0,101.0,103.0,1048.17375
15498,27.0,103.0,103.0,801.7088888888889
15500,3.0,10.0,11.0,241.84666666666666
15501,1.0,1.0,59.0,166.1
15502,8.0,77.0,79.0,989.58875
15503,1.0,52.0,104.0,141.04
15504,3.0,84.0,95.0,81.24666666666667
15505,4.0,15.0,22.0,666.7
15506,5.0,65.0,68.0,366.96400000000006
15508,3.0,6.0,33.0,229.61666666666667
15511,4.0,11.0,12.0,174.4075
15512,3.0,74.0,96.0,97.52666666666669
15513,26.0,94.0,99.0,967.8288461538461
15514,13.0,103.0,105.0,453.3576923076923
15518,13.0,94.0,103.0,303.7607692307692
15519,1.0,9.0,64.0,197.5
15521,11.0,94.0,100.0,595.9927272727273
15522,1.0,8.0,12.0,138.94
15523,13.0,93.0,105.0,1258.5684615384616
15524,1.0,83.0,86.0,440.0
15525,3.0,54.0,54.0,243.95666666666668
15527,18.0,101.0,103.0,292.01
15529,10.0,53.0,56.0,396.005
15530,4.0,70.0,73.0,374.3275
15531,1.0,3.0,4.0,477.33000000000004
15532,9.0,75.0,78.0,368.74
15533,2.0,10.0,13.0,178.95499999999998
15535,4.0,39.0,64.0,207.335
15538,4.0,18.0,95.0,703.125
15540,1.0,52.0,53.0,213.3
15542,1.0,32.0,105.0,345.93
15543,1.0,24.0,65.0,127.86
15544,19.0,96.0,97.0,386.56157894736845
15545,1.0,45.0,53.0,153.64
15547,22.0,104.0,105.0,424.3654545454546
15549,7.0,88.0,99.0,294.17285714285714
15550,9.0,105.0,105.0,227.85555555555558
15551,4.0,73.0,78.0,349.735
15552,1.0,58.0,89.0,90.12
15555,29.0,103.0,105.0,354.70310344827584
15561,6.0,94.0,95.0,266.3533333333333
15562,2.0,54.0,104.0,156.435
15563,5.0,94.0,97.0,478.332
15564,1.0,30.0,96.0,35.7
15565,1.0,3.0,10.0,84.36000000000001
15566,1.0,47.0,103.0,89.65
15568,2.0,10.0,10.0,264.99
15569,7.0,78.0,93.0,474.89285714285717
15570,19.0,88.0,89.0,420.74105263157895
15571,11.0,104.0,105.0,343.09909090909093
15572,7.0,86.0,86.0,523.4671428571429
15573,4.0,100.0,104.0,225.5975
15574,4.0,41.0,66.0,239.1925
15577,3.0,83.0,104.0,91.02666666666666
15579,4.0,52.0,62.0,151.9125
15580,7.0,42.0,96.0,182.24285714285716
15581,20.0,83.0,105.0,193.3085
15582,2.0,28.0,31.0,189.65000000000003
15584,5.0,93.0,96.0,183.24200000000002
15586,2.0,16.0,100.0,229.44
15587,6.0,63.0,70.0,223.32000000000002
15589,1.0,8.0,44.0,293.58
15590,3.0,32.0,86.0,371.8666666666666
15591,2.0,13.0,96.0,88.30000000000001
15594,4.0,31.0,33.0,375.96750000000003
15596,8.0,57.0,71.0,267.39625
15597,1.0,77.0,82.0,324.57
15598,1.0,54.0,61.0,240.68
15599,2.0,59.0,63.0,380.87
15600,3.0,24.0,85.0,290.27666666666664
15601,23.0,104.0,105.0,577.8526086956522
15602,15.0,104.0,105.0,191.77733333333333
15603,1.0,81.0,92.0,48.480000000000004
15605,8.0,94.0,99.0,201.78125
15606,16.0,83.0,92.0,308.068125
15607,7.0,52.0,100.0,192.1757142857143
15608,3.0,55.0,59.0,364.56
15611,21.0,96.0,97.0,129.67761904761906
15612,1.0,4.0,9.0,125.5
15614,2.0,27.0,89.0,909.69
15615,33.0,104.0,105.0,628.2081818181817
15617,2.0,16.0,72.0,311.70000000000005
15618,2.0,15.0,19.0,277.01
15620,3.0,50.0,58.0,517.7266666666666
15621,2.0,3.0,3.0,364.875
15622,9.0,86.0,92.0,711.43
15623,7.0,84.0,104.0,304.2642857142857
15624,3.0,20.0,36.0,134.74333333333334
15625,7.0,62.0,77.0,386.8385714285714
15626,2.0,50.0,60.0,337.9
15627,1.0,9.0,74.0,286.74
15628,16.0,104.0,104.0,315.425
15629,2.0,12.0,76.0,532.3499999999999
15630,2.0,86.0,92.0,593.175
15632,7.0,37.0,39.0,412.9542857142857
15633,12.0,31.0,104.0,345.33916666666664
15634,1.0,53.0,55.0,243.55
15636,3.0,68.0,81.0,351.87999999999994
15637,4.0,96.0,103.0,127.17750000000001
15638,4.0,33.0,87.0,509.45
15639,2.0,67.0,86.0,335.42
15640,22.0,103.0,103.0,1000.1504545454546
15641,11.0,90.0,105.0,472.28636363636366
15643,1.0,13.0,40.0,326.9
15644,2.0,13.0,37.0,282.46
15645,2.0,59.0,61.0,314.64500000000004
15646,4.0,36.0,58.0,173.35000000000002
15648,1.0,9.0,38.0,340.5
15649,3.0,7.0,55.0,374.0
15650,1.0,16.0,90.0,194.8
15651,3.0,80.0,85.0,322.59999999999997
15652,4.0,56.0,69.0,326.0625
15653,1.0,3.0,16.0,829.44
15654,1.0,3.0,4.0,327.51
15656,3.0,34.0,40.0,168.51666666666668
15658,7.0,78.0,105.0,256.51714285714286
15659,2.0,87.0,93.0,212.02499999999998
15660,11.0,93.0,96.0,226.79
15661,7.0,37.0,82.0,127.85714285714286
15662,1.0,11.0,105.0,177.88000000000002
15664,3.0,86.0,93.0,281.18333333333334
15665,4.0,67.0,91.0,848.9100000000001
15666,1.0,4.0,71.0,226.68
15669,3.0,31.0,37.0,161.84666666666666
15670,1.0,37.0,79.0,173.05
15671,5.0,36.0,38.0,399.992
15673,8.0,81.0,93.0,683.345
15674,11.0,94.0,104.0,559.1872727272728
15675,3.0,47.0,58.0,107.89666666666669
15676,2.0,38.0,40.0,1268.98
15677,2.0,59.0,66.0,482.49
15678,2.0,67.0,74.0,554.73
15679,3.0,23.0,26.0,201.01999999999998
15680,9.0,104.0,105.0,413.02111111111117
15681,9.0,77.0,80.0,285.91111111111115
15682,1.0,13.0,98.0,190.76
15683,1.0,50.0,67.0,193.75
15684,2.0,27.0,105.0,32.275
15687,7.0,46.0,47.0,377.0857142857143
15689,2.0,71.0,88.0,127.05
15690,1.0,14.0,14.0,128.76
15691,3.0,69.0,105.0,136.5
15694,21.0,104.0,104.0,457.41
15695,2.0,59.0,97.0,391.21500000000003
15696,11.0,93.0,98.0,338.0518181818182
15700,1.0,1.0,25.0,3.9
15701,2.0,16.0,16.0,337.55
15702,1.0,29.0,97.0,112.57
15704,4.0,63.0,83.0,723.3725000000001
15706,2.0,7.0,16.0,305.255
15707,3.0,7.0,12.0,252.70000000000002
15708,8.0,55.0,61.0,442.83500000000004
15709,1.0,44.0,84.0,133.25
15711,1.0,19.0,98.0,313.6
15712,11.0,104.0,105.0,292.4463636363637
15713,3.0,83.0,103.0,198.59333333333333
15714,4.0,78.0,79.0,128.74
15715,2.0,9.0,88.0,149.03500000000003
15716,10.0,83.0,104.0,226.85699999999997
15717,4.0,51.0,84.0,133.375
15719,30.0,101.0,105.0,327.239
15720,1.0,75.0,78.0,598.73
15722,8.0,86.0,91.0,594.83125
15723,3.0,30.0,82.0,231.4466666666667
15724,2.0,28.0,57.0,109.125
15727,13.0,96.0,98.0,649.1453846153846
15728,1.0,9.0,63.0,297.0
15729,1.0,27.0,57.0,85.0
15730,4.0,52.0,61.0,359.595
15732,7.0,66.0,96.0,187.51
15734,3.0,62.0,78.0,650.8833333333333
15737,6.0,32.0,34.0,118.70666666666666
15738,35.0,102.0,104.0,364.6082857142857
15741,1.0,23.0,88.0,145.47
15743,3.0,24.0,26.0,151.13666666666666
15745,3.0,31.0,34.0,263.91333333333336
15747,8.0,96.0,98.0,284.21625
15748,1.0,58.0,64.0,144.36
15749,1.0,14.0,47.0,21535.9
15750,16.0,105.0,105.0,389.429375
15751,6.0,39.0,105.0,183.58333333333334
15752,8.0,60.0,65.0,415.0475
15754,7.0,86.0,93.0,231.03714285714287
15755,16.0,104.0,105.0,355.273125
15756,3.0,26.0,35.0,134.80666666666667
15757,5.0,69.0,78.0,482.258
15759,6.0,74.0,105.0,117.53333333333335
15762,1.0,2.0,11.0,268.44
15763,1.0,7.0,11.0,564.4300000000001
15764,5.0,56.0,68.0,727.634
15766,2.0,88.0,97.0,314.73
15768,31.0,89.0,105.0,477.6325806451613
15769,34.0,103.0,104.0,2548.015294117647
15771,2.0,13.0,99.0,345.145
15773,1.0,57.0,58.0,635.6800000000001
15774,5.0,84.0,94.0,219.152
15775,1.0,55.0,90.0,104.9
15777,5.0,47.0,81.0,350.66200000000003
15779,1.0,10.0,76.0,56.7
15780,2.0,25.0,51.0,149.065
15781,2.0,40.0,43.0,131.055
15782,3.0,60.0,61.0,871.5799999999999
15784,1.0,29.0,96.0,382.14
15785,11.0,99.0,103.0,513.3645454545455
15786,3.0,70.0,76.0,2238.3033333333333
15787,1.0,5.0,9.0,454.15999999999997
15789,4.0,38.0,89.0,394.565
15791,4.0,85.0,91.0,825.2525
15792,1.0,31.0,88.0,457.0
15793,7.0,103.0,105.0,301.1414285714286
15795,6.0,77.0,98.0,311.15333333333336
15796,16.0,88.0,88.0,312.551875
15797,4.0,81.0,97.0,626.35
15798,2.0,27.0,97.0,584.5450000000001
15799,3.0,49.0,60.0,294.7133333333333
15800,3.0,73.0,88.0,288.68
15801,2.0,9.0,15.0,463.365
15803,3.0,89.0,96.0,441.9533333333333
15804,11.0,28.0,28.0,334.6390909090909
15805,20.0,101.0,104.0,474.5215
15806,2.0,33.0,39.0,242.10999999999999
15807,3.0,88.0,95.0,471.86000000000007
15808,20.0,61.0,105.0,816.1355000000001
15809,6.0,71.0,76.0,184.14833333333334
15810,7.0,85.0,96.0,383.6242857142857
15811,6.0,52.0,55.0,369.77
15812,11.0,88.0,103.0,446.4318181818182
15813,1.0,5.0,34.0,533.26
15814,4.0,84.0,86.0,585.09
15815,4.0,28.0,37.0,418.40000000000003
15817,2.0,17.0,77.0,930.075
15819,7.0,83.0,90.0,487.0671428571428
15821,1.0,3.0,9.0,316.78
15822,5.0,105.0,105.0,273.148
15824,1.0,11.0,76.0,496.14
15826,2.0,73.0,81.0,827.155
15827,19.0,90.0,100.0,177.62315789473686
15829,1.0,6.0,20.0,310.7
15831,2.0,38.0,46.0,242.34999999999997
15834,4.0,50.0,60.0,656.2975
15835,3.0,41.0,47.0,217.66
15837,1.0,60.0,69.0,391.98
15838,26.0,102.0,103.0,2796.5576923076924
15839,2.0,16.0,21.0,374.655
15840,1.0,16.0,24.0,113.82
15841,8.0,94.0,104.0,306.56125000000003
15842,1.0,19.0,75.0,376.25
15845,10.0,95.0,97.0,421.024
15847,4.0,86.0,91.0,185.4875
15850,5.0,101.0,104.0,180.02
15852,2.0,49.0,75.0,80.355
15854,17.0,104.0,104.0,293.2988235294118
15855,5.0,49.0,68.0,142.448
15856,40.0,105.0,105.0,783.052
15857,1.0,59.0,61.0,297.0
15858,12.0,102.0,104.0,275.32666666666665
15860,16.0,99.0,105.0,134.634375
15861,9.0,95.0,97.0,438.57222222222225
15862,9.0,102.0,103.0,216.35222222222222
15863,4.0,100.0,103.0,54.449999999999996
15864,6.0,51.0,54.0,322.71999999999997
15865,4.0,94.0,100.0,383.7175
15867,28.0,102.0,103.0,294.7257142857143
15869,1.0,50.0,89.0,149.64
15870,2.0,60.0,64.0,244.86
15872,2.0,76.0,78.0,305.105
15874,15.0,91.0,100.0,711.3506666666667
15876,1.0,6.0,64.0,718.34
15877,1.0,2.0,2.0,251.02
15878,1.0,25.0,105.0,118.63999999999999
15879,3.0,45.0,103.0,338.92
15881,2.0,8.0,52.0,193.47000000000003
15882,5.0,76.0,104.0,188.15
15883,1.0,5.0,5.0,252.72
15884,1.0,43.0,105.0,7.9
15885,12.0,85.0,98.0,149.05583333333334
15886,2.0,77.0,85.0,379.25
15887,2.0,21.0,79.0,292.5
15888,2.0,64.0,75.0,170.87
15889,7.0,82.0,104.0,162.47571428571428
15890,2.0,30.0,86.0,136.22500000000002
15894,1.0,17.0,53.0,106.81
15898,21.0,104.0,104.0,218.84190476190477
15900,2.0,77.0,80.0,375.175
15901,5.0,75.0,77.0,93.51
15903,10.0,98.0,99.0,890.0040000000001
15906,7.0,61.0,64.0,345.6485714285714
15907,2.0,30.0,30.0,329.40000000000003
15908,1.0,3.0,73.0,575.2
15910,14.0,98.0,98.0,182.8385714285714
15911,6.0,15.0,104.0,236.08833333333334
15912,5.0,79.0,104.0,127.782
15916,11.0,102.0,104.0,250.61090909090908
15917,3.0,70.0,105.0,141.16666666666666
15918,2.0,63.0,90.0,167.115
15919,1.0,49.0,52.0,311.61
15920,4.0,81.0,103.0,110.9
15921,3.0,67.0,91.0,221.80999999999997
15932,7.0,41.0,41.0,311.16285714285715
15933,2.0,9.0,12.0,347.825
15934,1.0,2.0,61.0,579.9
15936,1.0,13.0,67.0,111.17
15938,8.0,63.0,79.0,77.82125
15939,13.0,40.0,53.0,469.2315384615385
15943,1.0,4.0,97.0,145.59
15944,3.0,65.0,104.0,525.2800000000001
15945,3.0,53.0,105.0,173.81333333333336
15946,1.0,18.0,90.0,1149.16
15948,2.0,59.0,60.0,477.62
15949,1.0,8.0,10.0,127.67999999999999
15950,9.0,93.0,97.0,729.3611111111111
15951,2.0,53.0,54.0,354.11
15952,3.0,27.0,32.0,183.08666666666667
15953,17.0,103.0,105.0,180.47882352941176
15955,16.0,90.0,93.0,481.04375
15956,1.0,25.0,104.0,291.2
15957,1.0,56.0,60.0,428.89
15958,3.0,68.0,78.0,132.69
15960,3.0,9.0,62.0,83.35000000000001
15963,1.0,3.0,6.0,190.72
15965,10.0,103.0,105.0,260.244
15967,10.0,102.0,105.0,280.929
15969,4.0,74.0,74.0,255.8225
15970,1.0,42.0,85.0,314.1
15971,16.0,102.0,104.0,357.1875
15972,3.0,21.0,86.0,354.91333333333336
15973,1.0,9.0,61.0,307.82000000000005
15974,6.0,36.0,41.0,445.48499999999996
15976,5.0,56.0,79.0,295.99
15977,1.0,3.0,5.0,699.1
15978,2.0,81.0,92.0,1340.15
15980,3.0,67.0,79.0,1472.0133333333333
15981,18.0,85.0,88.0,437.6016666666667
15983,6.0,102.0,105.0,470.1783333333333
15984,23.0,105.0,105.0,351.01565217391305
15985,5.0,63.0,80.0,445.47200000000004
15986,1.0,50.0,54.0,168.12
15987,6.0,52.0,54.0,238.795
15988,2.0,91.0,94.0,233.79500000000002
15989,1.0,52.0,105.0,228.15
15990,6.0,87.0,93.0,300.98333333333335
15992,2.0,65.0,65.0,287.925
15993,4.0,5.0,6.0,372.78499999999997
15994,2.0,83.0,91.0,392.61
15996,6.0,45.0,57.0,172.09666666666666
15998,14.0,100.0,105.0,540.9878571428571
16003,7.0,101.0,105.0,746.5657142857143
16004,3.0,29.0,97.0,563.8833333333333
16005,8.0,62.0,64.0,264.35875
16006,1.0,25.0,55.0,101.4
16007,6.0,70.0,77.0,449.37166666666667
16008,14.0,87.0,90.0,360.54857142857145
16009,3.0,20.0,23.0,176.84
16010,7.0,24.0,59.0,226.15142857142857
16011,27.0,104.0,105.0,200.65962962962965
16012,4.0,70.0,75.0,500.81500000000005
16013,43.0,104.0,104.0,1275.2893023255815
16014,4.0,92.0,97.0,213.34
16015,2.0,7.0,7.0,201.745
16016,9.0,57.0,57.0,200.86
16017,4.0,93.0,100.0,239.9325
16018,3.0,99.0,104.0,167.45000000000002
16019,21.0,97.0,103.0,778.0633333333333
16020,1.0,7.0,9.0,332.21
16021,1.0,22.0,78.0,338.59
16023,2.0,32.0,38.0,270.985
16024,1.0,57.0,59.0,245.75
16027,14.0,87.0,100.0,138.12571428571428
16029,56.0,99.0,104.0,1866.8576785714286
16031,1.0,22.0,35.0,242.27
16032,5.0,10.0,75.0,311.252
16033,23.0,68.0,69.0,446.8921739130435
16034,4.0,30.0,58.0,148.1625
16036,3.0,76.0,88.0,569.3866666666667
16037,4.0,54.0,92.0,288.905
16038,2.0,28.0,29.0,77.41499999999999
16039,1.0,30.0,90.0,312.92
16040,6.0,78.0,87.0,340.325
16041,1.0,16.0,20.0,426.6
16042,5.0,62.0,65.0,320.234
16043,6.0,64.0,69.0,222.02333333333334
16045,6.0,54.0,71.0,411.0183333333334
16048,2.0,25.0,78.0,308.895
16049,4.0,68.0,74.0,405.62750000000005
16050,2.0,32.0,57.0,105.05000000000001
16053,4.0,83.0,87.0,750.5450000000001
16054,3.0,67.0,88.0,553.1333333333333
16057,6.0,98.0,100.0,569.2616666666667
16059,11.0,72.0,81.0,259.61545454545455
16060,2.0,13.0,70.0,98.175
16062,6.0,75.0,76.0,386.68833333333333
16065,5.0,14.0,66.0,311.68
16066,4.0,16.0,18.0,301.165
16067,2.0,16.0,96.0,704.015
16070,1.0,1.0,4.0,165.3
16071,3.0,87.0,93.0,270.8333333333333
16072,2.0,37.0,78.0,1216.775
16075,1.0,8.0,80.0,267.23
16076,8.0,30.0,30.0,241.16
16078,1.0,55.0,95.0,79.2
16079,2.0,4.0,6.0,421.89
16080,3.0,53.0,64.0,98.63666666666666
16081,7.0,88.0,96.0,597.0242857142857
16083,3.0,41.0,55.0,547.1066666666667
16085,11.0,95.0,98.0,188.09727272727275
16086,9.0,97.0,105.0,267.02
16087,4.0,43.0,98.0,348.39
16088,1.0,2.0,84.0,712.28
16089,1.0,18.0,73.0,108.84
16091,1.0,6.0,28.0,157.81
16092,4.0,67.0,83.0,278.63
16094,9.0,85.0,86.0,373.4733333333333
16096,3.0,54.0,92.0,336.0233333333333
16098,13.0,91.0,103.0,296.61615384615385
16099,6.0,85.0,92.0,239.45000000000002
16101,3.0,70.0,80.0,801.8833333333333
16102,2.0,12.0,18.0,501.19000000000005
16103,20.0,99.0,100.0,299.563
16104,7.0,96.0,105.0,297.7942857142857
16105,4.0,51.0,86.0,447.66
16107,6.0,24.0,26.0,445.21000000000004
16108,3.0,78.0,90.0,636.2433333333333
16109,2.0,69.0,100.0,305.94
16110,3.0,68.0,74.0,440.31666666666666
16112,3.0,28.0,48.0,41.24666666666667
16115,11.0,81.0,82.0,214.97454545454545
16117,2.0,57.0,84.0,260.45
16119,7.0,102.0,103.0,219.63000000000002
16120,1.0,52.0,60.0,1309.14
16121,3.0,73.0,81.0,432.99
16122,5.0,51.0,61.0,156.264
16124,3.0,59.0,104.0,436.4966666666667
16125,13.0,51.0,103.0,277.1261538461539
16126,14.0,101.0,105.0,1033.607142857143
16127,1.0,99.0,104.0,656.25
16128,9.0,71.0,73.0,386.28555555555556
16129,2.0,14.0,72.0,474.555
16130,3.0,28.0,88.0,259.8433333333333
16131,7.0,98.0,105.0,1234.207142857143
16132,1.0,11.0,89.0,310.79999999999995
16133,43.0,88.0,88.0,518.3727906976744
16134,4.0,74.0,77.0,309.6675
16135,1.0,46.0,83.0,517.55
16136,3.0,87.0,95.0,236.46
16138,2.0,30.0,84.0,197.07000000000002
16139,4.0,103.0,105.0,188.89000000000001
16140,2.0,54.0,63.0,362.59
16141,1.0,47.0,59.0,620.4
16143,11.0,104.0,104.0,386.7936363636364
16145,18.0,82.0,83.0,330.6716666666667
16146,3.0,42.0,64.0,244.71000000000004
16147,4.0,77.0,96.0,431.0675
16148,1.0,20.0,62.0,76.32000000000001
16149,2.0,61.0,61.0,140.26
16150,9.0,97.0,103.0,405.99666666666667
16153,10.0,73.0,80.0,373.75100000000003
16155,3.0,23.0,77.0,189.4333333333333
16156,17.0,104.0,105.0,346.35764705882355
16157,2.0,8.0,10.0,244.185
16158,7.0,31.0,105.0,68.81428571428572
16159,3.0,65.0,105.0,305.08
16160,1.0,3.0,12.0,223.49999999999997
16161,37.0,95.0,95.0,334.1151351351351
16163,5.0,72.0,105.0,322.4
16164,2.0,4.0,6.0,288.56
16166,1.0,38.0,99.0,195.99
16167,3.0,46.0,105.0,300.10999999999996
16168,46.0,104.0,105.0,221.12
